numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
83,87082,meta,1,0,0,0,0,174,17.400000000000002,261.4334884181094,9.115908181833257,0.49358025043007797,1.0828244099341577,0.21518084940255683,0.30519304954669535,0.7844977896107743,0.06093472015891355,0.9821570107507653,0.06093472015891355,1.0330371285155753,7.05337206624751,47.31897404184565,9.635384657132654
84,87083,meta,1,0,0,0,0,266,26.6,336.7649939665373,11.766279766994936,0.4981019068075696,1.0371187370746395,0.24427714133052386,0.2760363230519781,0.4935695524843906,0.2401159218406833,0.8392171670321029,0.2401159218406833,1.012824435620928,10.73022611799609,51.1680356584955,11.122260142290248
85,87084,meta,1,0,0,0,0,184,18.400000000000002,144.98801897172746,9.619044749566864,0.4971305264535359,1.062260623057946,0.18351655342836493,0.20750156676978576,0.384161416499051,0.41551321999875224,0.37364804968467635,0.37364804968467635,0.5700827090086463,9.979322205175343,40.2581058323849,8.019070475589217
86,87085,meta,1,0,0,0,0,237,23.700000000000003,346.1826882442499,13.153341592604724,0.49797202416847586,1.0929269556970211,0.15967197587591075,0.18898681899072156,0.42957277927462734,0.08344784383028858,0.8506967953255202,0.08344784383028858,0.8850120510293362,16.935823748435396,65.73188190292566,13.478117261383638
87,87086,meta,1,0,0,0,0,211,21.1,340.3876017556984,11.135450854671724,0.4997055026180202,1.0952300696373125,0.15634765660471367,0.1867091211245925,0.3884548194868156,0.2723357730993289,0.9839774150645708,0.2723357730993289,0.9380399350663691,8.042688477978963,51.80326548721641,11.128806836680756
88,87087,meta,1,0,0,0,0,210,21.0,383.2458250693596,11.118616033364512,0.49664176711378494,1.0697344200457732,0.1780624694650876,0.21460710471010602,0.5290453651988538,0.3291314603427178,1.7171415157150618,0.3291314603427178,0.8074533920945338,9.49675599550354,46.9623824622482,9.65039560349031
89,87088,meta,1,0,0,0,0,172,17.2,260.96123305236915,8.345728530916317,0.4980065624723897,1.0921553335682277,0.11320917178291857,0.1340765265774741,0.2807024447285009,0.3874640183308371,0.920320487794283,0.3874640183308371,0.8661342453796272,11.34652600829587,50.25435539809986,7.74440138744632
90,87089,meta,1,0,0,0,0,203,20.3,330.88367317790426,11.518018577668785,0.4970941783922567,1.0490235579733447,0.2216650624432406,0.2641815342925797,0.5021370821144047,0.38881294945480027,0.8629990474998837,0.38881294945480027,0.9801861835568674,15.52285762252378,53.83812510594725,11.804341672062833
91,87090,meta,1,0,0,0,0,231,23.1,157.13015493572874,9.812226377243789,0.49793115889040496,0.8912907251354449,0.38728764702715707,0.449844450317803,0.7666127010454741,1.7902030480472653,0.6947182462863094,0.6947182462863094,1.193013844494203,6.945499492933941,46.92173948485869,12.693840789711677
92,87091,meta,1,0,0,0,0,178,17.8,134.59426440078067,7.075414360241736,0.49337712842359305,1.1381110668116012,0.22124393609827478,0.23418123591645068,0.40247919033228907,0.5842312412449484,0.38777189828938485,0.38777189828938485,0.8780973732165959,7.9356733573700335,42.99739378280937,8.273910674565043
93,87092,meta,1,0,0,0,0,206,20.6,246.77254883655286,10.85190803753363,0.4962434997198363,1.093038222988504,0.15628738240517243,0.1924848665823842,0.41251973298052974,0.3172264043457277,0.8201172008374303,0.3172264043457277,0.7132401265539111,11.636070566448886,45.17762559410184,10.3754095144241
94,87093,meta,1,0,0,0,0,221,22.1,348.8241232579134,12.672448394041304,0.49505451240217635,1.0177821478042108,0.33277513269067566,0.39167080455402786,0.7202148748781543,0.23351520795829273,0.9698015542232676,0.23351520795829273,1.026346413593547,10.571276017644553,57.795588546618816,14.931563623888827
95,87094,meta,1,0,0,0,0,213,21.3,361.10403949896806,10.968431579943026,0.4931557531628589,1.053159588249568,0.2823499143567248,0.3347845062379739,0.6628623338983948,0.8718588450644223,0.9543246089077373,0.8718588450644223,1.4003306093011954,7.453422085942424,55.75597335174679,12.173225136429354
96,87095,meta,1,0,0,0,0,196,19.6,387.06417249837534,11.682642923079696,0.49617724194310414,1.0632423243566234,0.1763751969130601,0.205739645452911,0.32842430851903465,0.21394417520012576,0.8199751658027622,0.21394417520012576,1.4583942813855584,8.62576455947231,47.934274004772305,11.649954154135328
97,87096,meta,1,0,0,0,0,173,17.3,275.71438790258424,8.7542117348102,0.49869356926231323,1.1017204832325416,0.15929909195234535,0.20960056261743362,0.5337741041245897,0.2178770313787335,0.7287373611171634,0.2178770313787335,0.811957295058698,9.030154772437099,38.57063848562538,7.90222278280136
98,87097,colision_dinamica,0,0,1,0,0,141,14.100000000000001,-399.5090431469109,3.0344129161458055,4.782873211856463,nan,0.17183733399695808,0.21569679043637252,0.439856182402494,0.06919530115204237,-0.0221576567792644,-0.0221576567792644,0.3265840686171053,6.9516704604029655,22.420419869199396,1.823355762652431
99,87098,meta,1,0,0,0,0,231,23.1,393.9386522062599,11.878056681207479,0.4969396400344608,1.05860170211467,0.2586961657536121,0.31018288585085957,0.7323744858434953,0.7590940068682691,1.1247160353014132,0.7590940068682691,1.199880299725232,9.740542698806244,53.352028705924745,12.220442358010159
100,87099,meta,1,0,0,0,0,207,20.700000000000003,294.0638941969501,10.87001165531885,0.49502385608409816,1.0634212441604936,0.1873604307146863,0.21928017206518136,0.45575854471066,0.5719760050496226,0.8785950399243685,0.5719760050496226,0.731085916973885,14.093558111792149,50.75744316782802,10.190670696195538
