metrica,metodo_a,metodo_b,numero_pares,media_a,media_b,mediana_a,mediana_b,diferencia_media_b_menos_a,diferencia_mediana_b_menos_a,estadistico_wilcoxon,p_wilcoxon,rank_biserial_signos_aprox,p_wilcoxon_holm,significativo_0_05_holm
esfuerzo_control_medio,A* + DWA,A* + SAC-UPO-TTC,200,0.437931516471977,0.44656786986801367,0.4359152996061808,0.4637395933531021,0.008636353396036628,0.03274496591296386,8006.0,0.012630263279141043,0.28,0.025260526558282086,1
esfuerzo_control_medio,A* + TD3,A* + SAC-R,200,0.7125880473292995,0.5082387818840295,0.6837783531118742,0.5085802645768318,-0.2043492654452699,-0.18354232427489442,412.0,6.273412923203328e-32,-0.85,4.39138904624233e-31,1
esfuerzo_control_medio,A* + TD3,A* + SAC-PO-TTC,200,0.7125880473292995,0.4807331470503085,0.6837783531118742,0.49714803190657764,-0.23185490027899086,-0.1914188786383696,105.0,6.925392490169818e-34,-0.91,6.822926523433194e-33,1
esfuerzo_control_medio,A* + TD3,A* + SAC-UPO-TTC,200,0.7125880473292995,0.44656786986801367,0.6837783531118742,0.4637395933531021,-0.26602017746128587,-0.23744840983161886,194.0,2.594363864927289e-33,-0.93,2.0754910919418313e-32,1
esfuerzo_control_medio,A* + SAC-R,A* + SAC-PO-TTC,200,0.5082387818840295,0.4807331470503085,0.5085802645768318,0.49714803190657764,-0.027505634833720947,0.0003771882801293369,8611.0,0.07911831250878325,0.01,0.07911831250878325,0
esfuerzo_control_medio,A* + SAC-R,A* + SAC-UPO-TTC,200,0.5082387818840295,0.44656786986801367,0.5085802645768318,0.4637395933531021,-0.06167091201601589,-0.04341005628339793,5143.0,2.1325460431880333e-09,-0.36,8.530184172752133e-09,1
esfuerzo_control_medio,A* + SAC-PO-TTC,A* + SAC-UPO-TTC,200,0.4807331470503085,0.44656786986801367,0.49714803190657764,0.4637395933531021,-0.03416527718229494,-0.0282116221229346,6816.0,7.945753937205976e-05,-0.23,0.00023837261811617927,1
tiempo_ciclo_medio_ms,A* + DWA,A* + TD3,200,100.51223734451638,1.8967220864099381,103.68870105098426,1.8868620307956594,-98.61551525810644,-101.83575625213169,0.0,1.4361464127613523e-34,-1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + DWA,A* + SAC-R,200,100.51223734451638,3.0822911566891857,103.68870105098426,3.050663654123982,-97.42994618782718,-100.6500600992857,0.0,1.4361464127613523e-34,-1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + DWA,A* + SAC-PO-TTC,200,100.51223734451638,10.169894988500067,103.68870105098426,10.346543303912126,-90.3423423560163,-93.88800450472156,0.0,1.4361464127613523e-34,-1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + DWA,A* + SAC-UPO-TTC,200,100.51223734451638,5.381583513190117,103.68870105098426,5.3269920414810095,-95.13065383132627,-98.38581049863886,0.0,1.4361464127613523e-34,-1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + TD3,A* + SAC-R,200,1.8967220864099381,3.0822911566891857,1.8868620307956594,3.050663654123982,1.1855690702792478,1.1760680014126388,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + TD3,A* + SAC-PO-TTC,200,1.8967220864099381,10.169894988500067,1.8868620307956594,10.346543303912126,8.273172902090128,8.440086518128274,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + TD3,A* + SAC-UPO-TTC,200,1.8967220864099381,5.381583513190117,1.8868620307956594,5.3269920414810095,3.4848614267801774,3.452979912245394,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + SAC-R,A* + SAC-PO-TTC,200,3.0822911566891857,10.169894988500067,3.050663654123982,10.346543303912126,7.087603831810879,7.255682072221768,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + SAC-R,A* + SAC-UPO-TTC,200,3.0822911566891857,5.381583513190117,3.050663654123982,5.3269920414810095,2.29929235650093,2.2705224238423503,0.0,1.4361464127613523e-34,1.0,1.4361464127613522e-33,1
tiempo_ciclo_medio_ms,A* + SAC-PO-TTC,A* + SAC-UPO-TTC,200,10.169894988500067,5.381583513190117,10.346543303912126,5.3269920414810095,-4.78831147530995,-4.909611242420667,11.0,1.6947629657907836e-34,-0.97,1.4361464127613522e-33,1
