condicion,semilla,metodo,numero_pasos_percepcion,numero_pasos_huella,huella_percepcion_primeros_pasos,latencia_pasos,sigma_posicion_m,sigma_velocidad_m_s,version_generador_ruido
incertidumbre_moderada,170056,A* + SAC-PO-TTC,166,3,a050622841e2990dd3ebcce7d9db9a1f3b7442f41a8324eff6c3511322a1c3bb,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170056,A* + SAC-UPO-TTC,238,3,a050622841e2990dd3ebcce7d9db9a1f3b7442f41a8324eff6c3511322a1c3bb,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170057,A* + DWA,193,3,88eda6723b26c4e5b4b55e1abd57a97c41e3c0fcf1c508efc647ccdfdbe3f670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170057,A* + TD3,64,3,88eda6723b26c4e5b4b55e1abd57a97c41e3c0fcf1c508efc647ccdfdbe3f670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170057,A* + SAC-R,232,3,88eda6723b26c4e5b4b55e1abd57a97c41e3c0fcf1c508efc647ccdfdbe3f670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170057,A* + SAC-PO-TTC,229,3,88eda6723b26c4e5b4b55e1abd57a97c41e3c0fcf1c508efc647ccdfdbe3f670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170057,A* + SAC-UPO-TTC,285,3,88eda6723b26c4e5b4b55e1abd57a97c41e3c0fcf1c508efc647ccdfdbe3f670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170058,A* + DWA,150,3,f315ac5d2a1992e144356734d12e6370635567320292ed59e436b86e3ccb7188,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170058,A* + TD3,177,3,f315ac5d2a1992e144356734d12e6370635567320292ed59e436b86e3ccb7188,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170058,A* + SAC-R,39,3,f315ac5d2a1992e144356734d12e6370635567320292ed59e436b86e3ccb7188,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170058,A* + SAC-PO-TTC,186,3,f315ac5d2a1992e144356734d12e6370635567320292ed59e436b86e3ccb7188,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170058,A* + SAC-UPO-TTC,204,3,f315ac5d2a1992e144356734d12e6370635567320292ed59e436b86e3ccb7188,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170059,A* + DWA,238,3,e7e36512cd80481aaa4aac4b3a500bf441e1a7572aad8b9f7388b83d568a99e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170059,A* + TD3,250,3,e7e36512cd80481aaa4aac4b3a500bf441e1a7572aad8b9f7388b83d568a99e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170059,A* + SAC-R,277,3,e7e36512cd80481aaa4aac4b3a500bf441e1a7572aad8b9f7388b83d568a99e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170059,A* + SAC-PO-TTC,151,3,e7e36512cd80481aaa4aac4b3a500bf441e1a7572aad8b9f7388b83d568a99e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170059,A* + SAC-UPO-TTC,165,3,e7e36512cd80481aaa4aac4b3a500bf441e1a7572aad8b9f7388b83d568a99e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170060,A* + DWA,171,3,6608afb3c875ef2cda4cfb59c6ad60cb0d58c7d23cad2c06e570cda624195bc8,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170060,A* + TD3,57,3,6608afb3c875ef2cda4cfb59c6ad60cb0d58c7d23cad2c06e570cda624195bc8,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170060,A* + SAC-R,181,3,6608afb3c875ef2cda4cfb59c6ad60cb0d58c7d23cad2c06e570cda624195bc8,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170060,A* + SAC-PO-TTC,25,3,6608afb3c875ef2cda4cfb59c6ad60cb0d58c7d23cad2c06e570cda624195bc8,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170060,A* + SAC-UPO-TTC,200,3,6608afb3c875ef2cda4cfb59c6ad60cb0d58c7d23cad2c06e570cda624195bc8,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170061,A* + DWA,210,3,c639bdd7c8f9567592aad2c0ed7ba46ece6718f9d782187af60bb0fc5586566d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170061,A* + TD3,231,3,c639bdd7c8f9567592aad2c0ed7ba46ece6718f9d782187af60bb0fc5586566d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170061,A* + SAC-R,243,3,c639bdd7c8f9567592aad2c0ed7ba46ece6718f9d782187af60bb0fc5586566d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170061,A* + SAC-PO-TTC,230,3,c639bdd7c8f9567592aad2c0ed7ba46ece6718f9d782187af60bb0fc5586566d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170061,A* + SAC-UPO-TTC,251,3,c639bdd7c8f9567592aad2c0ed7ba46ece6718f9d782187af60bb0fc5586566d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170062,A* + DWA,56,3,3b0c107497cbcdc1f284b79c5fdfcc66f864a9473b6e0e5bcf1cc88409514670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170062,A* + TD3,194,3,3b0c107497cbcdc1f284b79c5fdfcc66f864a9473b6e0e5bcf1cc88409514670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170062,A* + SAC-R,218,3,3b0c107497cbcdc1f284b79c5fdfcc66f864a9473b6e0e5bcf1cc88409514670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170062,A* + SAC-PO-TTC,208,3,3b0c107497cbcdc1f284b79c5fdfcc66f864a9473b6e0e5bcf1cc88409514670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170062,A* + SAC-UPO-TTC,210,3,3b0c107497cbcdc1f284b79c5fdfcc66f864a9473b6e0e5bcf1cc88409514670,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170063,A* + DWA,156,3,6e68cfa01c011a30d06a9781c704b72343d0da5b38e5f1c380bd78bdae5816f0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170063,A* + TD3,112,3,6e68cfa01c011a30d06a9781c704b72343d0da5b38e5f1c380bd78bdae5816f0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170063,A* + SAC-R,280,3,6e68cfa01c011a30d06a9781c704b72343d0da5b38e5f1c380bd78bdae5816f0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170063,A* + SAC-PO-TTC,399,3,6e68cfa01c011a30d06a9781c704b72343d0da5b38e5f1c380bd78bdae5816f0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170063,A* + SAC-UPO-TTC,282,3,6e68cfa01c011a30d06a9781c704b72343d0da5b38e5f1c380bd78bdae5816f0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170064,A* + DWA,190,3,37be036d3331ee46eada2908988f8061b87655de1403172e4c7f24a4ed456896,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170064,A* + TD3,153,3,37be036d3331ee46eada2908988f8061b87655de1403172e4c7f24a4ed456896,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170064,A* + SAC-R,146,3,37be036d3331ee46eada2908988f8061b87655de1403172e4c7f24a4ed456896,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170064,A* + SAC-PO-TTC,267,3,37be036d3331ee46eada2908988f8061b87655de1403172e4c7f24a4ed456896,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170064,A* + SAC-UPO-TTC,295,3,37be036d3331ee46eada2908988f8061b87655de1403172e4c7f24a4ed456896,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170065,A* + DWA,214,3,46ee93a46c69dc66efb5c63d596d5d5184ddd9098c42948356e7f3270055a20c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170065,A* + TD3,249,3,46ee93a46c69dc66efb5c63d596d5d5184ddd9098c42948356e7f3270055a20c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170065,A* + SAC-R,298,3,46ee93a46c69dc66efb5c63d596d5d5184ddd9098c42948356e7f3270055a20c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170065,A* + SAC-PO-TTC,240,3,46ee93a46c69dc66efb5c63d596d5d5184ddd9098c42948356e7f3270055a20c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170065,A* + SAC-UPO-TTC,250,3,46ee93a46c69dc66efb5c63d596d5d5184ddd9098c42948356e7f3270055a20c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170066,A* + DWA,180,3,61847f93bde151308777d425a8121cbe40f03c6b8260dc318b4d4fe101909885,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170066,A* + TD3,188,3,61847f93bde151308777d425a8121cbe40f03c6b8260dc318b4d4fe101909885,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170066,A* + SAC-R,224,3,61847f93bde151308777d425a8121cbe40f03c6b8260dc318b4d4fe101909885,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170066,A* + SAC-PO-TTC,207,3,61847f93bde151308777d425a8121cbe40f03c6b8260dc318b4d4fe101909885,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170066,A* + SAC-UPO-TTC,242,3,61847f93bde151308777d425a8121cbe40f03c6b8260dc318b4d4fe101909885,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170067,A* + DWA,268,3,3c279faa6d3bc14979d9250d1914550c733ea3af43a8b108599e0100f11aae14,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170067,A* + TD3,58,3,3c279faa6d3bc14979d9250d1914550c733ea3af43a8b108599e0100f11aae14,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170067,A* + SAC-R,375,3,3c279faa6d3bc14979d9250d1914550c733ea3af43a8b108599e0100f11aae14,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170067,A* + SAC-PO-TTC,342,3,3c279faa6d3bc14979d9250d1914550c733ea3af43a8b108599e0100f11aae14,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170067,A* + SAC-UPO-TTC,340,3,3c279faa6d3bc14979d9250d1914550c733ea3af43a8b108599e0100f11aae14,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170068,A* + DWA,158,3,dc8a2527c2b871aea6da386bcc3a7cb46bb412a49519bce015d6e1612bb35102,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170068,A* + TD3,95,3,dc8a2527c2b871aea6da386bcc3a7cb46bb412a49519bce015d6e1612bb35102,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170068,A* + SAC-R,89,3,dc8a2527c2b871aea6da386bcc3a7cb46bb412a49519bce015d6e1612bb35102,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170068,A* + SAC-PO-TTC,93,3,dc8a2527c2b871aea6da386bcc3a7cb46bb412a49519bce015d6e1612bb35102,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170068,A* + SAC-UPO-TTC,113,3,dc8a2527c2b871aea6da386bcc3a7cb46bb412a49519bce015d6e1612bb35102,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170069,A* + DWA,152,3,34d0d85569a10c82d6916a9f465675f8ee19aea03248bedac5bfb428fe46e753,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170069,A* + TD3,177,3,34d0d85569a10c82d6916a9f465675f8ee19aea03248bedac5bfb428fe46e753,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170069,A* + SAC-R,186,3,34d0d85569a10c82d6916a9f465675f8ee19aea03248bedac5bfb428fe46e753,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170069,A* + SAC-PO-TTC,199,3,34d0d85569a10c82d6916a9f465675f8ee19aea03248bedac5bfb428fe46e753,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170069,A* + SAC-UPO-TTC,215,3,34d0d85569a10c82d6916a9f465675f8ee19aea03248bedac5bfb428fe46e753,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170070,A* + DWA,214,3,e5a21f967fb45dcd12a648a4fbcebd75718396963674979c2ca1a1f7ab54149f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170070,A* + TD3,67,3,e5a21f967fb45dcd12a648a4fbcebd75718396963674979c2ca1a1f7ab54149f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170070,A* + SAC-R,242,3,e5a21f967fb45dcd12a648a4fbcebd75718396963674979c2ca1a1f7ab54149f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170070,A* + SAC-PO-TTC,235,3,e5a21f967fb45dcd12a648a4fbcebd75718396963674979c2ca1a1f7ab54149f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170070,A* + SAC-UPO-TTC,256,3,e5a21f967fb45dcd12a648a4fbcebd75718396963674979c2ca1a1f7ab54149f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170071,A* + DWA,161,3,498c14259c479b940c83f333a7fa0a9e6ca97c3bc6c746fdd24829f13cc41044,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170071,A* + TD3,181,3,498c14259c479b940c83f333a7fa0a9e6ca97c3bc6c746fdd24829f13cc41044,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170071,A* + SAC-R,184,3,498c14259c479b940c83f333a7fa0a9e6ca97c3bc6c746fdd24829f13cc41044,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170071,A* + SAC-PO-TTC,188,3,498c14259c479b940c83f333a7fa0a9e6ca97c3bc6c746fdd24829f13cc41044,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170071,A* + SAC-UPO-TTC,183,3,498c14259c479b940c83f333a7fa0a9e6ca97c3bc6c746fdd24829f13cc41044,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170072,A* + DWA,39,3,cce8bc966b289ad34b33018ae7693abe850e10317e84d253f190427b9060efa6,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170072,A* + TD3,34,3,cce8bc966b289ad34b33018ae7693abe850e10317e84d253f190427b9060efa6,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170072,A* + SAC-R,228,3,cce8bc966b289ad34b33018ae7693abe850e10317e84d253f190427b9060efa6,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170072,A* + SAC-PO-TTC,181,3,cce8bc966b289ad34b33018ae7693abe850e10317e84d253f190427b9060efa6,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170072,A* + SAC-UPO-TTC,193,3,cce8bc966b289ad34b33018ae7693abe850e10317e84d253f190427b9060efa6,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170073,A* + DWA,173,3,38da9fff1f41724cc3b63c9ecb50e7bb4eefb70388243d902cdf056736523dff,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170073,A* + TD3,169,3,38da9fff1f41724cc3b63c9ecb50e7bb4eefb70388243d902cdf056736523dff,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170073,A* + SAC-R,218,3,38da9fff1f41724cc3b63c9ecb50e7bb4eefb70388243d902cdf056736523dff,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170073,A* + SAC-PO-TTC,202,3,38da9fff1f41724cc3b63c9ecb50e7bb4eefb70388243d902cdf056736523dff,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170073,A* + SAC-UPO-TTC,179,3,38da9fff1f41724cc3b63c9ecb50e7bb4eefb70388243d902cdf056736523dff,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170074,A* + DWA,241,3,42b93d73daab0f0eeaca4b88373f3923f6ae4f20f2a712faac9980f383e3449b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170074,A* + TD3,36,3,42b93d73daab0f0eeaca4b88373f3923f6ae4f20f2a712faac9980f383e3449b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170074,A* + SAC-R,278,3,42b93d73daab0f0eeaca4b88373f3923f6ae4f20f2a712faac9980f383e3449b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170074,A* + SAC-PO-TTC,91,3,42b93d73daab0f0eeaca4b88373f3923f6ae4f20f2a712faac9980f383e3449b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170074,A* + SAC-UPO-TTC,281,3,42b93d73daab0f0eeaca4b88373f3923f6ae4f20f2a712faac9980f383e3449b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170075,A* + DWA,153,3,44da6e6d38569afe108970e304f2f8492a262d69f6c4164631ad4797b853ca24,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170075,A* + TD3,47,3,44da6e6d38569afe108970e304f2f8492a262d69f6c4164631ad4797b853ca24,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170075,A* + SAC-R,189,3,44da6e6d38569afe108970e304f2f8492a262d69f6c4164631ad4797b853ca24,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170075,A* + SAC-PO-TTC,186,3,44da6e6d38569afe108970e304f2f8492a262d69f6c4164631ad4797b853ca24,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170075,A* + SAC-UPO-TTC,213,3,44da6e6d38569afe108970e304f2f8492a262d69f6c4164631ad4797b853ca24,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170076,A* + DWA,204,3,36baef6bb10bd46397e45b58d1c9b91328348ce9d879724165580dc58ebf7434,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170076,A* + TD3,47,3,36baef6bb10bd46397e45b58d1c9b91328348ce9d879724165580dc58ebf7434,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170076,A* + SAC-R,239,3,36baef6bb10bd46397e45b58d1c9b91328348ce9d879724165580dc58ebf7434,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170076,A* + SAC-PO-TTC,252,3,36baef6bb10bd46397e45b58d1c9b91328348ce9d879724165580dc58ebf7434,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170076,A* + SAC-UPO-TTC,246,3,36baef6bb10bd46397e45b58d1c9b91328348ce9d879724165580dc58ebf7434,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170077,A* + DWA,150,3,a9907d97584f005fe2a7d90202037dc95766fffe5f2618a57366ffe965224f68,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170077,A* + TD3,284,3,a9907d97584f005fe2a7d90202037dc95766fffe5f2618a57366ffe965224f68,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170077,A* + SAC-R,48,3,a9907d97584f005fe2a7d90202037dc95766fffe5f2618a57366ffe965224f68,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170077,A* + SAC-PO-TTC,191,3,a9907d97584f005fe2a7d90202037dc95766fffe5f2618a57366ffe965224f68,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170077,A* + SAC-UPO-TTC,216,3,a9907d97584f005fe2a7d90202037dc95766fffe5f2618a57366ffe965224f68,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170078,A* + DWA,207,3,a936d4eb307e079e2815cf621d37843adcbb801dbba68fddf65ec4d02bb3fbb2,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170078,A* + TD3,236,3,a936d4eb307e079e2815cf621d37843adcbb801dbba68fddf65ec4d02bb3fbb2,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170078,A* + SAC-R,239,3,a936d4eb307e079e2815cf621d37843adcbb801dbba68fddf65ec4d02bb3fbb2,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170078,A* + SAC-PO-TTC,231,3,a936d4eb307e079e2815cf621d37843adcbb801dbba68fddf65ec4d02bb3fbb2,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170078,A* + SAC-UPO-TTC,258,3,a936d4eb307e079e2815cf621d37843adcbb801dbba68fddf65ec4d02bb3fbb2,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170079,A* + DWA,143,3,351590c9ad5b32b625f1362d4cc5c38006ebf933c4510ff200e5e70a27834fb0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170079,A* + TD3,194,3,351590c9ad5b32b625f1362d4cc5c38006ebf933c4510ff200e5e70a27834fb0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170079,A* + SAC-R,181,3,351590c9ad5b32b625f1362d4cc5c38006ebf933c4510ff200e5e70a27834fb0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170079,A* + SAC-PO-TTC,170,3,351590c9ad5b32b625f1362d4cc5c38006ebf933c4510ff200e5e70a27834fb0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170079,A* + SAC-UPO-TTC,185,3,351590c9ad5b32b625f1362d4cc5c38006ebf933c4510ff200e5e70a27834fb0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170080,A* + DWA,154,3,4dcaa32a2acb2c1f946594410cd438912a579bf198e4ec32c1446b8afe56cfcf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170080,A* + TD3,80,3,4dcaa32a2acb2c1f946594410cd438912a579bf198e4ec32c1446b8afe56cfcf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170080,A* + SAC-R,225,3,4dcaa32a2acb2c1f946594410cd438912a579bf198e4ec32c1446b8afe56cfcf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170080,A* + SAC-PO-TTC,393,3,4dcaa32a2acb2c1f946594410cd438912a579bf198e4ec32c1446b8afe56cfcf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170080,A* + SAC-UPO-TTC,289,3,4dcaa32a2acb2c1f946594410cd438912a579bf198e4ec32c1446b8afe56cfcf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170081,A* + DWA,203,3,c430f8feb640c89bd67fb19d5d1d88a318cc9e252668c81a6b53eb140c73442d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170081,A* + TD3,231,3,c430f8feb640c89bd67fb19d5d1d88a318cc9e252668c81a6b53eb140c73442d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170081,A* + SAC-R,247,3,c430f8feb640c89bd67fb19d5d1d88a318cc9e252668c81a6b53eb140c73442d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170081,A* + SAC-PO-TTC,93,3,c430f8feb640c89bd67fb19d5d1d88a318cc9e252668c81a6b53eb140c73442d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170081,A* + SAC-UPO-TTC,266,3,c430f8feb640c89bd67fb19d5d1d88a318cc9e252668c81a6b53eb140c73442d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170082,A* + DWA,165,3,d5090a34f5c9d897be48d69bc4931797bb20efdd16a6c99c36f670652b65c3ec,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170082,A* + TD3,190,3,d5090a34f5c9d897be48d69bc4931797bb20efdd16a6c99c36f670652b65c3ec,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170082,A* + SAC-R,219,3,d5090a34f5c9d897be48d69bc4931797bb20efdd16a6c99c36f670652b65c3ec,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170082,A* + SAC-PO-TTC,194,3,d5090a34f5c9d897be48d69bc4931797bb20efdd16a6c99c36f670652b65c3ec,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170082,A* + SAC-UPO-TTC,222,3,d5090a34f5c9d897be48d69bc4931797bb20efdd16a6c99c36f670652b65c3ec,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170083,A* + DWA,129,3,5d85fa1174b30f2acd4e699ed736903e9e0282881395a5ff6e32c16e9bb55acf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170083,A* + TD3,155,3,5d85fa1174b30f2acd4e699ed736903e9e0282881395a5ff6e32c16e9bb55acf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170083,A* + SAC-R,153,3,5d85fa1174b30f2acd4e699ed736903e9e0282881395a5ff6e32c16e9bb55acf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170083,A* + SAC-PO-TTC,153,3,5d85fa1174b30f2acd4e699ed736903e9e0282881395a5ff6e32c16e9bb55acf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170083,A* + SAC-UPO-TTC,158,3,5d85fa1174b30f2acd4e699ed736903e9e0282881395a5ff6e32c16e9bb55acf,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170084,A* + DWA,145,3,859d5f4330316e56ba3f8a261c9de3c7cedb0b60596ded120bae55d70f35ee89,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170084,A* + TD3,162,3,859d5f4330316e56ba3f8a261c9de3c7cedb0b60596ded120bae55d70f35ee89,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170084,A* + SAC-R,171,3,859d5f4330316e56ba3f8a261c9de3c7cedb0b60596ded120bae55d70f35ee89,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170084,A* + SAC-PO-TTC,181,3,859d5f4330316e56ba3f8a261c9de3c7cedb0b60596ded120bae55d70f35ee89,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170084,A* + SAC-UPO-TTC,180,3,859d5f4330316e56ba3f8a261c9de3c7cedb0b60596ded120bae55d70f35ee89,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170085,A* + DWA,131,3,ec4f1bb0922250a8c5f3172afe9d9002ed3f9a1527cbde27fb3003de4dc24605,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170085,A* + TD3,45,3,ec4f1bb0922250a8c5f3172afe9d9002ed3f9a1527cbde27fb3003de4dc24605,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170085,A* + SAC-R,155,3,ec4f1bb0922250a8c5f3172afe9d9002ed3f9a1527cbde27fb3003de4dc24605,1,0.04,0.06,fase2_percepcion_comun_v1
