numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
37,132036,colision_dinamica,0,0,1,0,0,160,16.0,-440.9844723663979,2.6130781809016614,5.1916485793416856,nan,0.29532211549453846,0.3375815112157183,0.5625401481114789,0.909169344152993,-0.06490965027244494,-0.06490965027244494,0.927056979272934,8.549595206975937,37.82583570480345,2.6991504600487
38,132037,meta,1,0,0,0,0,263,26.3,107.88357773844854,10.356692338745226,0.4951795434900216,0.9715823678908978,0.3477683027038289,0.47316388743335674,0.8756118434180321,0.3515721993146692,0.8513051504205325,0.3515721993146692,0.8085767817126676,14.104095167690604,67.28176957927644,13.534179508772155
39,132038,meta,1,0,0,0,0,285,28.5,347.6537534693951,13.314725070419271,0.49712426487016215,1.0553173370161744,0.24978185011862533,0.2814907113609519,0.4766679810687111,0.12969400818527932,1.1329366564053183,0.12969400818527932,0.8209106238965512,18.479125994062784,83.72032022178172,14.187076486627191
40,132039,meta,1,0,0,0,0,166,16.6,244.18126753897036,7.992265276194181,0.4983919701370759,1.0381762550873528,0.28265843847950156,0.3691483058453276,0.767675258009247,0.5070325109353382,1.0879686501373333,0.5070325109353382,0.9805557904696182,11.773721400414184,44.29080873206257,8.96369659520912
41,132040,meta,1,0,0,0,0,195,19.5,327.5043273096338,8.636526174106145,0.49836038943589483,1.0625254271859577,0.1693419701553491,0.2197619884520327,0.4363994942220266,1.1653031947959507,1.3564976280318426,1.1653031947959507,1.6986287242087719,14.868845776907936,50.06346377423033,8.531249928801296
42,132041,colision_estatica,0,1,0,0,0,70,7.0,-54.64030125597897,3.544384451304909,9.069136725563972,nan,0.24218688913200187,0.2728845754838477,0.3877275422107738,-0.0019271825541290477,2.8072936851506887,-0.0019271825541290477,0.47644867213619363,7.6250660657882685,20.068371035158634,3.1787918046424797
43,132042,meta,1,0,0,0,0,268,26.8,422.54152509812826,14.740430748203064,0.4971761338094695,1.0592996650713542,0.16573628196006934,0.2123682553922174,0.4108112141511473,0.2650204044670621,1.195217579959058,0.2650204044670621,0.6658537177462863,16.696973266467577,71.90288429129868,14.8392661826485
44,132043,colision_estatica,0,1,0,0,0,177,17.7,-191.91506968169443,4.544597632019876,5.638873499448284,nan,0.3841066215941921,0.49838041245289705,0.7793554039790689,-0.009133016194732613,1.9697276103740888,-0.009133016194732613,0.3747059600212458,12.347059696353973,37.02800411470234,3.2102941159751888
45,132044,meta,1,0,0,0,0,270,27.0,193.35209350935025,11.361801263163786,0.4973448543410891,1.0296545506922885,0.36155071504136843,0.46497480477813685,1.0546804603135058,0.38040710415287615,0.557923013791501,0.38040710415287615,1.2195893777925668,16.895439413480975,70.5722358698491,11.362387406180048
46,132045,meta,1,0,0,0,0,196,19.6,282.6725599432866,7.770424185390511,0.4994217718973676,1.0932365400584678,0.13302086996730908,0.16102618739545665,0.41681452200860347,0.49942189757128386,1.7036731409553059,0.49942189757128386,1.0424310590919412,11.225766699144637,54.008669974748045,7.568601152192844
